read_id	ssu_model	ssu_strand	ssu_start	ssu_end	ssu_score	ssu_evalue	s58s_model	s58s_strand	s58s_start	s58s_end	s58s_score	s58s_evalue	s58e_model	s58e_strand	s58e_start	s58e_end	s58e_score	s58e_evalue	lsu_model	lsu_strand	lsu_start	lsu_end	lsu_score	lsu_evalue	full_start	full_end	its1_start	its1_end	its2_start	its2_end	selected_region	selected_start	selected_end
SRR21494940.140	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	33	32.7	0.000000045	2_5.8_Fungi_Ge_58S_start_zero_long	-	428	477	49.4	0.0000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	547	589	32.2	0.000000064	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	820	864	60	0.00000000000000013	34	819	34	427	590	819	full	34	819
SRR21494940.689	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	411	455	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	523	565	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	792	837	53.8	0.00000000000001	32	791	32	410	566	791	full	32	791
SRR21494940.107	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	423	467	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	536	580	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	808	852	60	0.00000000000000013	32	807	32	422	581	807	full	32	807
SRR21494940.966	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	32	29	0.00000061	2_5.8_Fungi_Ge_58S_start_onee_long	-	430	474	45.7	0.000000000004	3_End_Fungi_Ge_58S_end_fourteenb_long	-	543	586	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	812	856	60	0.00000000000000013	33	811	33	429	587	811	full	33	811
SRR21494940.884	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	34.6	0.000000011	2_5.8_Fungi_Ge_58S_start_onee_long	-	432	476	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	545	587	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_nine_long	-	815	856	58.6	0.00000000000000033	32	814	32	431	588	814	full	32	814
SRR21494940.535	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	33	0.000000036	2_5.8_Fungi_Ge_58S_start_onee_long	+	431	475	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	542	583	36.1	0.0000000038	4_LSU_Fungi_Ge_4_LSU_start_elevenc_long	+	816	860	56.1	0.0000000000000019	31	815	31	430	584	815	full	31	815
SRR21494940.363	1_SSU_Fungi_Ge_1_SSU_end_seven_long	-	1	30	31.8	0.000000086	2_5.8_Fungi_Ge_58S_start_zero_long	-	421	467	51.8	0.000000000000051	3_End_Fungi_Ge_58S_end_fourteenb_long	-	538	582	38.6	0.00000000064	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	810	854	60	0.00000000000000013	31	809	31	420	583	809	full	31	809
SRR21494940.561	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	433	477	55.4	0.0000000000000039	3_End_Fungi_Ge_58S_end_fourteenb_long	-	546	590	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	816	860	60	0.00000000000000013	32	815	32	432	591	815	full	32	815
SRR21494940.190	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	415	468	59.1	0.00000000000000027	3_End_Fungi_Ge_58S_end_fourteenb_long	+	537	581	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	812	855	48.3	0.00000000000054	31	811	31	414	582	811	full	31	811
SRR21494940.1	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	421	465	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	534	578	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	803	847	60	0.00000000000000013	31	802	31	420	579	802	full	31	802
SRR21494940.996	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	427	471	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	540	584	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	815	859	60	0.00000000000000013	31	814	31	426	585	814	full	31	814
SRR21494940.844	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	424	468	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	537	581	53.4	0.000000000000014	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	812	855	52.3	0.000000000000033	31	811	31	423	582	811	full	31	811
SRR21494940.717	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	427	471	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	537	580	46.7	0.0000000000019	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	811	855	60	0.00000000000000013	31	810	31	426	581	810	full	31	810
SRR21494940.640	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	424	468	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	537	580	46.7	0.0000000000019	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	811	855	60	0.00000000000000013	31	810	31	423	581	810	full	31	810
SRR21494940.191	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	440	484	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	553	597	48.2	0.00000000000061	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	831	875	60	0.00000000000000013	32	830	32	439	598	830	full	32	830
SRR21494940.328	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	414	458	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	527	570	47.4	0.0000000000011	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	801	846	48.8	0.00000000000039	31	800	31	413	571	800	full	31	800
SRR21494940.908	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	32	32.6	0.000000046	2_5.8_Fungi_Ge_58S_start_onee_long	-	431	478	45.9	0.0000000000035	3_End_Fungi_Ge_58S_end_fourteenb_long	-	549	589	38	0.00000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	816	860	60	0.00000000000000013	33	815	33	430	590	815	full	33	815
SRR21494940.10	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	29.4	0.00000047	2_5.8_Fungi_Ge_58S_start_onee_long	+	440	484	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	552	596	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	834	878	60	0.00000000000000013	31	833	31	439	597	833	full	31	833
SRR21494940.113	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	433	477	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	545	587	43.4	0.00000000002	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	817	860	54.5	0.0000000000000066	32	816	32	432	588	816	full	32	816
SRR21494940.244	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	+	136	180	59.4	0.00000000000000021	3_End_Fungi_Ge_58S_end_fourteenb_long	+	248	292	43.4	0.00000000002	4_LSU_Fungi_Ge_4_LSU_start_fortyfour_long	+	449	492	56.3	0.0000000000000019	32	448	32	135	293	448	full	32	448
SRR21494940.809	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	539	583	57.5	0.00000000000000075	4_LSU_Fungi_Ge_4_LSU_start_fortyfive_long	-	813	858	51.5	0.000000000000053	32	812	32	425	584	812	full	32	812
SRR21494940.70	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	428	472	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	539	582	47.4	0.0000000000011	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	809	853	60	0.00000000000000013	31	808	31	427	583	808	full	31	808
SRR21494940.101	1_SSU_Fungi_Ge_1_SSU_end_ten_long	+	1	31	31.5	0.00000011	2_5.8_Fungi_Ge_58S_start_onee_long	+	436	480	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	549	592	48.7	0.00000000000044	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	825	869	60	0.00000000000000013	32	824	32	435	593	824	full	32	824
SRR21494940.427	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	434	478	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	547	591	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	819	863	60	0.00000000000000013	32	818	32	433	592	818	full	32	818
SRR21494940.651	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	37	26.7	0.0000033	2_5.8_Fungi_Ge_58S_start_zero_long	-	437	482	52.3	0.000000000000037	3_End_Fungi_Ge_58S_end_fourteenb_long	-	551	594	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	826	870	60	0.00000000000000013	38	825	38	436	595	825	full	38	825
SRR21494940.39	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	415	460	56	0.0000000000000025	3_End_Fungi_Ge_58S_end_fourteenb_long	+	531	574	45.9	0.0000000000032	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	808	850	56.7	0.0000000000000013	31	807	31	414	575	807	full	31	807
SRR21494940.434	1_SSU_Fungi_Ge_1_SSU_end_ten_long	-	1	31	37.9	0.000000001	2_5.8_Fungi_Ge_58S_start_onee_long	-	431	475	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	545	589	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	820	863	39.2	0.0000000004	32	819	32	430	590	819	full	32	819
SRR21494940.848	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	443	487	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	556	600	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	831	875	56.6	0.0000000000000015	31	830	31	442	601	830	full	31	830
SRR21494940.758	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	34.9	0.0000000089	2_5.8_Fungi_Ge_58S_start_onee_long	-	429	473	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	542	584	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	818	862	60	0.00000000000000013	32	817	32	428	585	817	full	32	817
SRR21494940.264	1_SSU_Fungi_Ge_1_SSU_end_onea_long	-	1	29	33.6	0.000000022	2_5.8_Fungi_Ge_58S_start_onee_long	-	429	473	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	545	587	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	810	854	60	0.00000000000000013	30	809	30	428	588	809	full	30	809
SRR21494940.226	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	32	32.6	0.000000046	2_5.8_Fungi_Ge_58S_start_onee_long	-	424	468	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	536	576	43.2	0.000000000023	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	809	853	60	0.00000000000000013	33	808	33	423	577	808	full	33	808
SRR21494940.193	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	427	471	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	541	584	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	811	855	60	0.00000000000000013	32	810	32	426	585	810	full	32	810
SRR21494940.293	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	34	25.3	0.0000091	2_5.8_Fungi_Ge_58S_start_zero_long	-	423	465	30.5	0.00000024	3_End_Fungi_Ge_58S_end_fourteenb_long	-	531	574	47	0.0000000000014	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	805	848	51.8	0.000000000000045	35	804	35	422	575	804	full	35	804
SRR21494940.463	1_SSU_Fungi_Ge_1_SSU_end_seven_long	-	1	31	27.9	0.0000014	2_5.8_Fungi_Ge_58S_start_onee_long	-	436	480	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	548	591	34.5	0.000000012	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	823	867	60	0.00000000000000013	32	822	32	435	592	822	full	32	822
SRR21494940.172	1_SSU_Fungi_Ge_1_SSU_end_onea_long	-	1	31	35.5	0.0000000059	2_5.8_Fungi_Ge_58S_start_zero_long	-	438	480	48.9	0.00000000000042	3_End_Fungi_Ge_58S_end_fourteenb_long	-	549	592	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	823	866	46.6	0.0000000000019	32	822	32	437	593	822	full	32	822
SRR21494940.211	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	428	472	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	541	585	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	816	859	52.3	0.000000000000033	31	815	31	427	586	815	full	31	815
SRR21494940.684	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	428	472	51.1	0.000000000000082	3_End_Fungi_Ge_58S_end_fourteenb_long	-	541	584	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	812	857	53.8	0.00000000000001	32	811	32	427	585	811	full	32	811
SRR21494940.163	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	543	585	37.6	0.0000000012	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	822	866	60	0.00000000000000013	31	821	31	429	586	821	full	31	821
SRR21494940.823	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	422	466	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	535	577	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_zerod_long	-	807	851	50.3	0.00000000000014	32	806	32	421	578	806	full	32	806
SRR21494940.380	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	2	33	35.5	0.0000000059	2_5.8_Fungi_Ge_58S_start_onee_long	+	429	473	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	545	588	47.5	0.000000000001	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	823	867	52.9	0.00000000000002	34	822	34	428	589	822	full	34	822
SRR21494940.953	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	431	475	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	544	587	46.7	0.0000000000019	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	820	864	60	0.00000000000000013	31	819	31	430	588	819	full	31	819
SRR21494940.595	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	-	431	473	48.9	0.00000000000042	3_End_Fungi_Ge_58S_end_fourteenb_long	-	541	584	48.6	0.00000000000048	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	814	858	60	0.00000000000000013	32	813	32	430	585	813	full	32	813
SRR21494940.304	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	433	477	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	546	587	41.9	0.000000000059	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	818	862	60	0.00000000000000013	32	817	32	432	588	817	full	32	817
SRR21494940.184	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	-	430	473	46.1	0.0000000000032	3_End_Fungi_Ge_58S_end_fourteenb_long	-	542	585	41.1	0.0000000001	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	814	858	60	0.00000000000000013	32	813	32	429	586	813	full	32	813
SRR21494940.815	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	429	473	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	541	582	26	0.0000054	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	815	859	55.5	0.0000000000000032	31	814	31	428	583	814	full	31	814
SRR21494940.156	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	425	469	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	538	579	32.2	0.000000064	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	814	858	60	0.00000000000000013	32	813	32	424	580	813	full	32	813
SRR21494940.61	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	1	31	36.4	0.000000003	2_5.8_Fungi_Ge_58S_start_onee_long	+	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	539	582	48.7	0.00000000000044	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	813	858	46.7	0.0000000000017	32	812	32	425	583	812	full	32	812
SRR21494940.362	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	422	466	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	535	579	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_nine_long	-	813	855	28.6	0.00000077	32	812	32	421	580	812	full	32	812
SRR21494940.155	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	415	459	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	529	573	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	801	845	60	0.00000000000000013	32	800	32	414	574	800	full	32	800
SRR21494940.49	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	431	475	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	544	588	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	813	857	56.9	0.0000000000000012	32	812	32	430	589	812	full	32	812
SRR21494940.552	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_zero_long	+	414	458	54.8	0.0000000000000059	3_End_Fungi_Ge_58S_end_fourteenb_long	+	524	568	53.3	0.000000000000016	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	800	844	60	0.00000000000000013	31	799	31	413	569	799	full	31	799
SRR21494940.302	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	-	426	470	56.6	0.0000000000000017	3_End_Fungi_Ge_58S_end_fourteenb_long	-	539	579	43.1	0.000000000024	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	817	861	60	0.00000000000000013	32	816	32	425	580	816	full	32	816
SRR21494940.873	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_zero_long	+	417	471	52.5	0.000000000000033	3_End_Fungi_Ge_58S_end_fourteenb_long	+	540	580	40.6	0.00000000015	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	812	855	52.3	0.000000000000033	31	811	31	416	581	811	full	31	811
SRR21494940.988	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	429	473	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	542	585	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	821	865	56.3	0.0000000000000017	31	820	31	428	586	820	full	31	820
SRR21494940.222	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_zero_long	+	421	466	52.2	0.00000000000004	3_End_Fungi_Ge_58S_end_fourteenb_long	+	531	574	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	807	852	54	0.0000000000000092	31	806	31	420	575	806	full	31	806
SRR21494940.743	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	440	484	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	553	597	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	828	872	60	0.00000000000000013	32	827	32	439	598	827	full	32	827
SRR21494940.667	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	31.2	0.00000013	2_5.8_Fungi_Ge_58S_start_onee_long	+	429	474	53.2	0.000000000000018	3_End_Fungi_Ge_58S_end_fourteenb_long	+	546	591	48.8	0.00000000000041	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	822	867	51.8	0.000000000000046	31	821	31	428	592	821	full	31	821
SRR21494940.889	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	428	472	55.2	0.0000000000000045	3_End_Fungi_Ge_58S_end_fourteenb_long	+	541	585	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	816	859	36.1	0.0000000038	31	815	31	427	586	815	full	31	815
SRR21494940.375	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	32	32.6	0.000000046	2_5.8_Fungi_Ge_58S_start_onee_long	-	462	506	55.4	0.0000000000000039	3_End_Fungi_Ge_58S_end_fourteenb_long	-	575	618	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	855	899	60	0.00000000000000013	33	854	33	461	619	854	full	33	854
SRR21494940.465	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	423	467	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	536	579	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	809	853	60	0.00000000000000013	32	808	32	422	580	808	full	32	808
SRR21494940.546	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	2	27	26.4	0.000004	2_5.8_Fungi_Ge_58S_start_onee_long	-	422	466	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	535	577	39.2	0.0000000004	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	805	849	60	0.00000000000000013	28	804	28	421	578	804	full	28	804
SRR21494940.385	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	32	31.2	0.00000013	2_5.8_Fungi_Ge_58S_start_onee_long	-	436	480	53.7	0.000000000000013	3_End_Fungi_Ge_58S_end_fourteenb_long	-	550	594	41.1	0.00000000011	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	828	872	60	0.00000000000000013	33	827	33	435	595	827	full	33	827
SRR21494940.408	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	424	468	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	535	578	41.1	0.0000000001	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	809	854	53.3	0.000000000000015	31	808	31	423	579	808	full	31	808
SRR21494940.314	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	428	472	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	542	584	43.5	0.000000000018	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	815	858	54.5	0.0000000000000066	32	814	32	427	585	814	full	32	814
SRR21494940.713	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	-	425	470	52.3	0.000000000000037	3_End_Fungi_Ge_58S_end_fourteenb_long	-	539	583	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	812	856	60	0.00000000000000013	32	811	32	424	584	811	full	32	811
SRR21494940.111	1_SSU_Fungi_Tu_1_SSU_end_four_long	-	1	30	35.2	0.0000000072	2_5.8_Fungi_Ge_58S_start_zero_long	-	441	482	36.8	0.0000000026	3_End_Fungi_Ge_58S_end_fourteenb_long	-	551	593	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	821	865	60	0.00000000000000013	31	820	31	440	594	820	full	31	820
SRR21494940.75	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	436	480	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	549	592	46.7	0.0000000000019	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	820	864	60	0.00000000000000013	31	819	31	435	593	819	full	31	819
